Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
417,18.9,0.56,0.279,24,5.2,2.3,7.5,0.122,1.2,-0.3,0.8,2.1
418,13.8,0.53,0.326,18.3,1.3,2,3.3,0.106,-0.3,1,0.7,1
419,9.9,0.591,0.476,10.5,0.1,0.2,0.3,0.106,-4.5,2.4,-2.1,0
420,17.8,0.491,0.364,25.7,2.7,3.4,6.1,0.105,1.7,-0.5,1.2,2.3
421,25.9,0.65,0.244,21.3,0.4,0.2,0.6,0.276,4.4,2,6.4,0.2
422,12,0.532,0.433,18.9,-0.2,0.4,0.2,0.022,-3.4,-0.4,-3.8,-0.2
423,11.5,0.515,0.339,14.1,0.9,1,1.9,0.056,-2,0.7,-1.3,0.3
424,5.9,0.581,0.333,13.5,0,0,0,0.023,-3.4,-2.8,-6.2,-0.1
425,20.6,0.574,0.397,23.8,7.4,3,10.3,0.177,4.2,-0.4,3.8,4.1
426,12.9,0.555,0.096,14.5,2.5,2,4.5,0.127,0.6,0.4,1,1.3
427,8.2,0.496,0.218,15.3,0.3,0.7,1.1,0.069,-3.1,-1,-4.1,-0.4
428,18.2,0.576,0.344,21.1,4.1,1.1,5.2,0.13,1.9,-0.4,1.6,1.7
429,10.6,0.456,0.203,18.5,-0.4,0.5,0,0.002,-1.6,-1.5,-3.1,-0.2
430,13,0.54,0.324,15.5,3.1,2.6,5.7,0.112,-0.4,0.1,-0.4,1
431,16.1,0.58,0.232,22,4,2.7,6.7,0.136,2.2,-0.4,1.8,2.3
432,16.1,0.588,0.219,18.6,1.5,0.3,1.7,0.105,1.2,-1.8,-0.6,0.3
433,7,0.453,0.388,15.6,-0.4,0.3,-0.2,-0.036,-7.8,0.6,-7.2,-0.3
434,14.1,0.612,0.81,15.3,1.1,0.9,2,0.162,-2,0.6,-1.4,0.1
435,11.5,0.459,0.221,21.8,-1.5,1.3,-0.3,-0.007,-2,-0.8,-2.8,-0.4
436,12.1,0.514,0.251,16.2,1.8,3.5,5.3,0.098,-0.6,1.1,0.5,1.6
437,8.6,0.502,0.193,16.1,0.1,0.2,0.3,0.011,-1.9,-1.4,-3.3,-0.4
438,14.5,0.567,0.165,15.8,2.1,2.2,4.3,0.137,0.7,1.2,1.8,1.5
439,11.8,0.518,0.177,15.4,0.2,0.6,0.8,0.044,-1.6,-0.5,-2.1,0
440,10.7,0.519,0.233,21.4,0.9,0.5,1.4,0.046,-2,-1.7,-3.7,-0.6
441,13,0.518,0.352,22.1,0.6,0.7,1.2,0.044,-1.5,-1.7,-3.1,-0.4
442,14,0.523,0.203,21.5,0.9,1.2,2.1,0.047,-0.4,-1.5,-1.9,0.1
,,,,,,,,,,,,
,,,,,,,,,,,,
"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">Basketball-Reference.com</a>: <a href=""https://www.basketball-reference.com/leagues/NBA_2010_advanced.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#advanced_stats"">View Original Table</a><br>Generated 5/20/2020.",,,,,,,,,,,,
