Rk,PER,TS%,FTr,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
455,9.3,0.507,0.266,14.1,0.2,0.6,0.9,0.041,-3.8,0.2,-3.6,-0.4
456,11,0.462,0.267,16.3,0,0.2,0.3,0.059,-4.5,0.8,-3.7,-0.1
456,5.9,0.392,0.214,17.2,-0.1,0.1,0,-0.018,-8.1,-0.3,-8.4,-0.1
456,12.5,0.483,0.283,16.1,0.1,0.2,0.3,0.081,-3.4,1.1,-2.3,0
457,16.6,0.571,0.222,17.9,0.9,1.7,2.6,0.148,-0.7,3.5,2.8,1
458,30.6,0.554,0.433,41.7,8.5,4.6,13.1,0.224,8.7,2.4,11.1,9.3
459,7.5,0.507,0.253,10.8,0.1,0.5,0.6,0.066,-3.6,0.4,-3.1,-0.1
460,7.6,0.487,0.222,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.8,-5.1,-1.3
461,22.6,0.579,0.368,22.7,4.2,5.3,9.5,0.181,0.9,0.5,1.5,2.2
462,16.5,0.534,0.345,29,3.3,0.9,4.2,0.066,0.7,-2.4,-1.7,0.2
463,2.9,0.329,0.065,15.4,-0.2,0,-0.2,-0.09,-6.2,-1.9,-8.1,-0.2
464,19.5,0.547,0.419,20.9,1.1,0.9,2.1,0.142,-0.8,-0.6,-1.3,0.1
465,14,0.541,0.182,22.1,1.5,0.9,2.4,0.069,0,-1.8,-1.8,0.1
465,15,0.533,0.185,23.7,1.1,0.7,1.8,0.073,0.5,-1.8,-1.3,0.2
465,11.4,0.566,0.17,18.1,0.4,0.2,0.6,0.059,-1.2,-1.8,-3,-0.1
466,10.6,0.537,0.365,17.2,0.4,0.6,1.1,0.064,-1.9,-1,-2.9,-0.2
466,10.1,0.465,0.365,20.4,-0.1,0.4,0.3,0.038,-2.9,-0.5,-3.4,-0.1
466,11.1,0.628,0.364,14.4,0.6,0.2,0.8,0.086,-1,-1.5,-2.5,-0.1
467,21.4,0.593,0.458,29.1,5.1,1,6.1,0.148,4.6,-0.7,3.9,3
467,23.9,0.609,0.469,30.6,4.3,0.6,4.9,0.169,6.2,-0.4,5.8,2.8
467,15.4,0.547,0.428,25.3,0.8,0.4,1.2,0.096,1,-1.5,-0.5,0.2
468,13.7,0.551,0.213,16.3,2.4,2.6,5,0.105,-0.1,0.1,0,1.1
469,11.7,0.518,0.304,14.6,0.1,0.1,0.2,0.098,-0.4,-0.4,-0.8,0
470,9,0.511,0.192,17.1,-0.3,0.7,0.4,0.032,-4.3,0.6,-3.8,-0.3
470,7.8,0.474,0.203,17.4,-0.6,0.6,0,0.004,-5.6,1.2,-4.4,-0.3
470,12.8,0.616,0.159,16.2,0.2,0.1,0.3,0.116,-0.5,-1.3,-1.9,0
471,6.7,0.437,0.143,19.1,-0.1,0.1,0,-0.039,-4.1,-1.3,-5.4,0
472,8.2,0.399,0.209,19.8,-0.9,0.8,-0.1,-0.009,-4.6,0.8,-3.8,-0.3
473,18.8,0.588,0.466,14.9,1,0.9,1.8,0.205,-0.4,1.9,1.4,0.4
474,15.1,0.591,0.652,15.4,0.1,0.1,0.3,0.125,-2.3,-0.3,-2.6,0
475,6.5,0.38,0.235,21.9,-0.3,0.1,-0.2,-0.061,-5.5,-0.7,-6.1,-0.2
476,18.5,0.628,0.259,16.3,1.1,0.5,1.6,0.177,1,0.7,1.7,0.4
477,15,0.535,0.474,16.6,0.5,0.6,1.1,0.117,-0.1,2.1,2,0.5
478,10,0.549,0.155,13.3,0.1,0.2,0.3,0.076,-1.7,0.4,-1.3,0
479,11.4,0.433,0.208,27.8,-0.2,0.1,-0.1,-0.022,-3.1,-2.1,-5.2,-0.1
480,14.1,0.588,0.142,19.5,3,0.2,3.2,0.098,1.7,-1.8,-0.1,0.7
481,14.9,0.562,0.125,16.4,2,2.7,4.6,0.1,-0.3,0.8,0.5,1.4
482,16.7,0.604,0.442,15.5,3.4,2.2,5.6,0.157,-0.9,1.1,0.2,1
483,13,0.508,0.247,16.5,0.5,0.6,1,0.094,-2.2,-0.2,-2.4,0
484,7.3,0.346,0.161,14.8,-0.1,0.1,0,-0.005,-6.6,-1.7,-8.3,-0.2
485,6.9,0.503,0.181,14.4,-0.3,0.8,0.5,0.03,-4.2,-0.2,-4.4,-0.5
486,17,0.547,0.206,20.3,0.6,0.5,1.1,0.086,-1.2,-0.6,-1.7,0
,,,,,,,,,,,,
,,,,,,,,,,,,
"Provided by <a href=""https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool"">Basketball-Reference.com</a>: <a href=""https://www.basketball-reference.com/leagues/NBA_2017_advanced.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#advanced_stats"">View Original Table</a><br>Generated 5/20/2020.",,,,,,,,,,,,
